0.688	0.829924
0.689	0.824304
0.69	0.818601
0.691	0.812816
0.692	0.80695
0.693	0.801003
0.694	0.794977
0.695	0.78887
0.696	0.782685
0.697	0.776422
0.698	0.770081
0.699	0.763663
0.7	0.757168
0.701	0.750598
0.702	0.743953
0.703	0.737233
0.704	0.73044
0.705	0.723573
0.706	0.716635
0.707	0.709624
0.708	0.702543
0.709	0.695391
0.71	0.68817
0.711	0.68088
0.712	0.673522
0.713	0.666097
0.714	0.658605
0.715	0.651047
0.716	0.643424
0.717	0.635736
0.718	0.627985
0.719	0.620172
0.72	0.612296
0.721	0.604359
0.722	0.596362
0.723	0.588305
0.724	0.580189
0.725	0.572015
0.726	0.563784
0.727	0.555496
0.728	0.547153
0.729	0.538756
0.73	0.530304
0.731	0.521799
0.732	0.513243
0.733	0.504634
0.734	0.495976
0.735	0.487268
0.736	0.478511
0.737	0.469706
0.738	0.460854
0.739	0.451956
0.74	0.443013
0.741	0.434026
0.742	0.424995
0.743	0.415922
0.744	0.406807
0.745	0.397652
0.746	0.388456
0.747	0.379222
0.748	0.36995
0.749	0.360641
0.75	0.351296
0.751	0.341916
0.752	0.332501
0.753	0.323054
0.754	0.313574
0.755	0.304063
0.756	0.294521
0.757	0.28495
0.758	0.27535
0.759	0.265723
0.76	0.256069
0.761	0.246389
0.762	0.236685
0.763	0.226958
0.764	0.217207
0.765	0.207435
0.766	0.197642
0.767	0.18783
0.768	0.177998
0.769	0.168149
0.77	0.158283
0.771	0.148401
0.772	0.138505
0.773	0.128594
0.774	0.118671
0.775	0.108735
0.776	0.0987892
0.777	0.0888331
0.778	0.0788682
0.779	0.0688954
0.78	0.0589158
0.781	0.0489302
0.782	0.0389397
0.783	0.0289453
0.784	0.0189481
0.785	0.00894894
0.786	-0.00105111
0.787	-0.0110511
0.788	-0.0210499
0.789	-0.0310466
0.79	-0.0410402
0.791	-0.0510298
0.792	-0.0610142
0.793	-0.0709925
0.794	-0.0809637
0.795	-0.0909269
0.796	-0.100881
0.797	-0.110825
0.798	-0.120758
0.799	-0.130678
0.8	-0.140586
0.801	-0.15048
0.802	-0.160358
0.803	-0.170221
0.804	-0.180067
0.805	-0.189894
0.806	-0.199703
0.807	-0.209491
0.808	-0.219259
0.809	-0.229005
0.81	-0.238727
0.811	-0.248426
0.812	-0.2581
0.813	-0.267749
0.814	-0.27737
0.815	-0.286964
0.816	-0.296529
0.817	-0.306065
0.818	-0.315569
0.819	-0.325043
0.82	-0.334483
0.821	-0.343891
0.822	-0.353264
0.823	-0.362601
0.824	-0.371902
0.825	-0.381167
0.826	-0.390393
0.827	-0.39958
0.828	-0.408727
0.829	-0.417833
0.83	-0.426897
0.831	-0.435919
0.832	-0.444897
0.833	-0.453831
0.834	-0.462719
0.835	-0.471561
0.836	-0.480356
0.837	-0.489102
0.838	-0.4978
0.839	-0.506448
0.84	-0.515046
0.841	-0.523592
0.842	-0.532085
0.843	-0.540525
0.844	-0.548912
0.845	-0.557243
0.846	-0.565519
0.847	-0.573738
0.848	-0.5819
0.849	-0.590003
0.85	-0.598048
0.851	-0.606033
0.852	-0.613957
0.853	-0.621819
0.854	-0.62962
0.855	-0.637358
0.856	-0.645032
0.857	-0.652641
0.858	-0.660185
0.859	-0.667663
0.86	-0.675074
0.861	-0.682418
0.862	-0.689694
0.863	-0.6969
0.864	-0.704037
0.865	-0.711104
0.866	-0.718099
0.867	-0.725023
0.868	-0.731874
0.869	-0.738652
0.87	-0.745356
0.871	-0.751985
0.872	-0.75854
0.873	-0.765018
0.874	-0.77142
0.875	-0.777745
0.876	-0.783992
0.877	-0.790161
0.878	-0.79625
0.879	-0.80226
0.88	-0.80819
0.881	-0.814039
0.882	-0.819806
0.883	-0.825492
0.884	-0.831095
0.885	-0.836615
0.886	-0.842051
0.887	-0.847403
0.888	-0.852671
0.889	-0.857853
0.89	-0.862949
0.891	-0.867959
0.892	-0.872882
0.893	-0.877718
0.894	-0.882466
0.895	-0.887126
0.896	-0.891697
0.897	-0.896179
0.898	-0.900571
0.899	-0.904873
0.9	-0.909085
0.901	-0.913206
0.902	-0.917236
0.903	-0.921174
0.904	-0.925019
0.905	-0.928773
0.906	-0.932433
0.907	-0.936
0.908	-0.939474
0.909	-0.942853
0.91	-0.946138
0.911	-0.949329
0.912	-0.952425
0.913	-0.955425
0.914	-0.95833
0.915	-0.961139
0.916	-0.963852
0.917	-0.966469
0.918	-0.968989
0.919	-0.971412
0.92	-0.973738
0.921	-0.975966
0.922	-0.978097
0.923	-0.980131
0.924	-0.982066
0.925	-0.983903
0.926	-0.985641
0.927	-0.987281
0.928	-0.988822
0.929	-0.990265
0.93	-0.991608
0.931	-0.992852
0.932	-0.993997
0.933	-0.995043
0.934	-0.995989
0.935	-0.996835
0.936	-0.997582
0.937	-0.998229
0.938	-0.998776
0.939	-0.999223
0.94	-0.99957
0.941	-0.999818
0.942	-0.999965
0.943	-1.00001
0.944	-0.99996
0.945	-0.999807
0.946	-0.999555
0.947	-0.999202
0.948	-0.99875
0.949	-0.998197
0.95	-0.997545
0.951	-0.996793
0.952	-0.995942
0.953	-0.99499
0.954	-0.99394
0.955	-0.99279
0.956	-0.99154
0.957	-0.990192
0.958	-0.988744
0.959	-0.987198
0.96	-0.985553
0.961	-0.983809
0.962	-0.981967
0.963	-0.980027
0.964	-0.977988
0.965	-0.975852
0.966	-0.973619
0.967	-0.971288
0.968	-0.96886
0.969	-0.966335
0.97	-0.963713
0.971	-0.960995
0.972	-0.958181
0.973	-0.955271
0.974	-0.952265
0.975	-0.949165
